订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额,下单日期,下单小时,下单星期,是否周末,下单月份,付款延迟(小时),是否付款,是否退款,实际收入,退款比例,金额段,下单时段
5567,152.0,0.0,湖南省,2025-02-03 14:20:00,2025-02-03 14:20:00,0.0,2025-02-03,14.0,0.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
5568,76.0,76.0,四川省,2025-02-03 14:18:00,2025-02-03 14:18:00,0.0,2025-02-03,14.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,下午(12-18)
5569,142.0,71.0,江苏省,2025-02-03 14:17:00,2025-02-03 14:17:00,71.0,2025-02-03,14.0,0.0,0,2.0,0.0,1,1,0.0,1.0,100-200,下午(12-18)
5570,38.0,0.0,辽宁省,2025-02-03 14:13:00,2025-02-03 14:13:00,0.0,2025-02-03,14.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,下午(12-18)
5571,38.0,38.0,内蒙古自治区,2025-02-03 14:11:00,2025-02-03 14:12:00,0.0,2025-02-03,14.0,0.0,0,2.0,0.016666666666666666,1,0,38.0,0.0,0-50,下午(12-18)
5572,38.0,0.0,上海市,2025-02-03 14:07:00,2025-02-03 14:08:00,0.0,2025-02-03,14.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,下午(12-18)
5573,152.0,0.0,湖南省,2025-02-03 14:07:00,,0.0,2025-02-03,14.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
5574,38.0,0.0,上海市,2025-02-03 14:06:00,2025-02-03 14:06:00,0.0,2025-02-03,14.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,下午(12-18)
5575,147.0,147.0,河北省,2025-02-03 13:53:00,2025-02-03 13:53:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,1,0,147.0,0.0,100-200,下午(12-18)
5576,38.0,0.0,河南省,2025-02-03 13:48:00,,0.0,2025-02-03,13.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
5577,114.0,0.0,重庆市,2025-02-03 13:45:00,,0.0,2025-02-03,13.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
5578,114.0,0.0,北京市,2025-02-03 13:36:00,,0.0,2025-02-03,13.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
5579,76.0,76.0,山东省,2025-02-03 13:28:00,2025-02-03 13:29:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.016666666666666666,1,0,76.0,0.0,50-100,下午(12-18)
5580,114.0,0.0,贵州省,2025-02-03 13:26:00,2025-02-03 13:26:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
5581,76.0,76.0,甘肃省,2025-02-03 13:24:00,2025-02-03 13:24:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,下午(12-18)
5582,76.0,76.0,山西省,2025-02-03 13:19:00,2025-02-03 13:19:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,下午(12-18)
5583,38.0,38.0,四川省,2025-02-03 13:19:00,2025-02-03 13:19:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,下午(12-18)
5584,38.0,38.0,天津市,2025-02-03 13:16:00,2025-02-03 13:16:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,下午(12-18)
5585,76.0,0.0,天津市,2025-02-03 13:10:00,2025-02-03 13:12:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.03333333333333333,0,0,0.0,0.0,50-100,下午(12-18)
5586,76.0,0.0,江苏省,2025-02-03 13:03:00,2025-02-03 13:03:00,0.0,2025-02-03,13.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
5587,38.0,0.0,天津市,2025-02-03 12:56:00,2025-02-03 12:57:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,上午(6-12)
5588,38.0,38.0,江苏省,2025-02-03 12:55:00,2025-02-03 12:57:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.03333333333333333,1,0,38.0,0.0,0-50,上午(6-12)
5589,38.0,0.0,湖南省,2025-02-03 12:43:00,2025-02-03 12:44:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,上午(6-12)
5590,38.0,0.0,广东省,2025-02-03 12:37:00,2025-02-03 12:37:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5591,76.0,0.0,安徽省,2025-02-03 12:33:00,2025-02-03 12:33:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
5592,38.0,0.0,江苏省,2025-02-03 12:19:00,2025-02-03 12:19:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5593,38.0,38.0,四川省,2025-02-03 12:17:00,2025-02-03 12:17:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5594,38.0,38.0,河北省,2025-02-03 12:15:00,2025-02-03 12:16:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.016666666666666666,1,0,38.0,0.0,0-50,上午(6-12)
5595,76.0,0.0,上海市,2025-02-03 12:15:00,2025-02-03 12:16:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,50-100,上午(6-12)
5596,76.0,76.0,江苏省,2025-02-03 12:12:00,2025-02-03 12:12:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,上午(6-12)
5597,38.0,0.0,北京市,2025-02-03 12:09:00,,0.0,2025-02-03,12.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
5598,76.0,76.0,辽宁省,2025-02-03 12:08:00,2025-02-03 12:08:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,上午(6-12)
5599,38.0,0.0,上海市,2025-02-03 12:04:00,2025-02-03 12:04:00,0.0,2025-02-03,12.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5600,38.0,0.0,江西省,2025-02-03 11:58:00,2025-02-03 11:59:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,上午(6-12)
5601,38.0,38.0,吉林省,2025-02-03 11:54:00,2025-02-03 12:07:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.21666666666666667,1,0,38.0,0.0,0-50,上午(6-12)
5602,76.0,76.0,广东省,2025-02-03 11:54:00,2025-02-03 11:54:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,上午(6-12)
5603,38.0,38.0,上海市,2025-02-03 11:47:00,2025-02-03 11:47:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5604,38.0,38.0,江苏省,2025-02-03 11:46:00,2025-02-03 11:46:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5605,38.0,38.0,四川省,2025-02-03 11:43:00,2025-02-03 11:43:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5606,114.0,0.0,上海市,2025-02-03 11:37:00,2025-02-03 11:37:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
5607,38.0,0.0,广西壮族自治区,2025-02-03 11:36:00,,0.0,2025-02-03,11.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
5608,76.0,0.0,北京市,2025-02-03 11:29:00,2025-02-03 11:29:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
5609,38.0,0.0,辽宁省,2025-02-03 11:28:00,2025-02-03 11:28:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5610,38.0,38.0,广东省,2025-02-03 11:25:00,2025-02-03 11:25:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5611,38.0,0.0,北京市,2025-02-03 11:23:00,,0.0,2025-02-03,11.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
5612,380.0,380.0,广东省,2025-02-03 11:23:00,2025-02-03 11:23:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,380.0,0.0,200-500,上午(6-12)
5613,380.0,380.0,广东省,2025-02-03 11:22:00,2025-02-03 11:22:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,380.0,0.0,200-500,上午(6-12)
5614,71.0,71.0,天津市,2025-02-03 11:21:00,2025-02-03 11:21:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,71.0,0.0,50-100,上午(6-12)
5615,142.0,0.0,江苏省,2025-02-03 11:20:00,2025-02-03 11:20:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
5616,38.0,38.0,四川省,2025-02-03 11:09:00,2025-02-03 11:09:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5617,76.0,0.0,广东省,2025-02-03 11:07:00,2025-02-03 11:07:00,0.0,2025-02-03,11.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
5618,38.0,38.0,安徽省,2025-02-03 10:44:00,2025-02-03 10:44:00,0.0,2025-02-03,10.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5619,38.0,38.0,江苏省,2025-02-03 10:35:00,2025-02-03 10:35:00,0.0,2025-02-03,10.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5620,38.0,0.0,上海市,2025-02-03 10:26:00,2025-02-03 10:26:00,0.0,2025-02-03,10.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5621,76.0,38.0,浙江省,2025-02-03 10:17:00,2025-02-03 10:17:00,38.0,2025-02-03,10.0,0.0,0,2.0,0.0,1,1,0.0,1.0,50-100,上午(6-12)
5622,38.0,38.0,广东省,2025-02-03 10:16:00,2025-02-03 10:16:00,0.0,2025-02-03,10.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5623,38.0,38.0,四川省,2025-02-03 09:54:00,2025-02-03 09:54:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5624,38.0,38.0,广西壮族自治区,2025-02-03 09:36:00,2025-02-03 09:36:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5625,76.0,0.0,北京市,2025-02-03 09:33:00,,0.0,2025-02-03,9.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,上午(6-12)
5626,76.0,0.0,广西壮族自治区,2025-02-03 09:28:00,2025-02-03 09:28:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
5627,76.0,0.0,江苏省,2025-02-03 09:27:00,2025-02-03 09:27:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
5628,76.0,76.0,上海市,2025-02-03 09:25:00,2025-02-03 09:25:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,上午(6-12)
5629,38.0,0.0,广东省,2025-02-03 09:07:00,2025-02-03 09:07:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5630,76.0,76.0,上海市,2025-02-03 09:06:00,2025-02-03 09:06:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,上午(6-12)
5631,38.0,0.0,广东省,2025-02-03 09:06:00,,0.0,2025-02-03,9.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
5632,38.0,38.0,广西壮族自治区,2025-02-03 09:03:00,2025-02-03 09:03:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5633,38.0,38.0,四川省,2025-02-03 09:01:00,2025-02-03 09:01:00,0.0,2025-02-03,9.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5634,38.0,0.0,山西省,2025-02-03 08:59:00,,0.0,2025-02-03,8.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
5635,38.0,38.0,上海市,2025-02-03 08:59:00,2025-02-03 08:59:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5636,76.0,76.0,福建省,2025-02-03 08:50:00,2025-02-03 08:51:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.016666666666666666,1,0,76.0,0.0,50-100,上午(6-12)
5637,38.0,0.0,上海市,2025-02-03 08:48:00,2025-02-03 08:48:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5638,38.0,0.0,浙江省,2025-02-03 08:46:00,2025-02-03 08:46:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5639,114.0,0.0,重庆市,2025-02-03 08:42:00,,0.0,2025-02-03,8.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
5640,76.0,0.0,江西省,2025-02-03 08:39:00,2025-02-03 08:40:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,50-100,上午(6-12)
5641,38.0,0.0,福建省,2025-02-03 08:37:00,2025-02-03 08:37:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
5642,38.0,0.0,上海市,2025-02-03 08:27:00,,0.0,2025-02-03,8.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
5643,38.0,38.0,广东省,2025-02-03 08:03:00,2025-02-03 08:03:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5644,38.0,38.0,广东省,2025-02-03 08:02:00,2025-02-03 08:02:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,上午(6-12)
5645,38.0,38.0,四川省,2025-02-03 08:01:00,2025-02-03 08:02:00,0.0,2025-02-03,8.0,0.0,0,2.0,0.016666666666666666,1,0,38.0,0.0,0-50,上午(6-12)
5646,76.0,0.0,重庆市,2025-02-03 07:32:00,2025-02-03 07:33:00,0.0,2025-02-03,7.0,0.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,50-100,上午(6-12)
5647,38.0,38.0,青海省,2025-02-03 06:57:00,2025-02-03 06:58:00,0.0,2025-02-03,6.0,0.0,0,2.0,0.016666666666666666,1,0,38.0,0.0,0-50,凌晨(0-6)
5648,76.0,76.0,上海市,2025-02-03 05:27:00,2025-02-03 05:28:00,0.0,2025-02-03,5.0,0.0,0,2.0,0.016666666666666666,1,0,76.0,0.0,50-100,凌晨(0-6)
5649,190.0,190.0,广西壮族自治区,2025-02-03 04:29:00,2025-02-03 04:29:00,0.0,2025-02-03,4.0,0.0,0,2.0,0.0,1,0,190.0,0.0,100-200,凌晨(0-6)
5650,380.0,380.0,上海市,2025-02-03 04:28:00,2025-02-03 04:28:00,0.0,2025-02-03,4.0,0.0,0,2.0,0.0,1,0,380.0,0.0,200-500,凌晨(0-6)
5651,38.0,0.0,山东省,2025-02-03 03:38:00,2025-02-03 08:20:00,0.0,2025-02-03,3.0,0.0,0,2.0,4.7,0,0,0.0,0.0,0-50,凌晨(0-6)
5652,38.0,38.0,重庆市,2025-02-03 03:10:00,2025-02-03 03:19:00,0.0,2025-02-03,3.0,0.0,0,2.0,0.15,1,0,38.0,0.0,0-50,凌晨(0-6)
5653,38.0,38.0,广东省,2025-02-03 02:59:00,2025-02-03 03:00:00,0.0,2025-02-03,2.0,0.0,0,2.0,0.016666666666666666,1,0,38.0,0.0,0-50,凌晨(0-6)
5654,190.0,0.0,吉林省,2025-02-03 01:41:00,,0.0,2025-02-03,1.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,凌晨(0-6)
5655,76.0,76.0,湖南省,2025-02-03 01:26:00,2025-02-03 01:26:00,0.0,2025-02-03,1.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,凌晨(0-6)
5656,38.0,38.0,四川省,2025-02-03 01:23:00,2025-02-03 01:23:00,0.0,2025-02-03,1.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,凌晨(0-6)
5657,76.0,0.0,上海市,2025-02-03 01:11:00,2025-02-03 01:11:00,0.0,2025-02-03,1.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,凌晨(0-6)
5658,152.0,152.0,上海市,2025-02-03 00:59:00,2025-02-03 00:59:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,1,0,152.0,0.0,100-200,凌晨(0-6)
5659,76.0,38.0,上海市,2025-02-03 00:48:00,2025-02-03 00:49:00,38.0,2025-02-03,0.0,0.0,0,2.0,0.016666666666666666,1,1,0.0,1.0,50-100,凌晨(0-6)
5660,76.0,0.0,北京市,2025-02-03 00:43:00,2025-02-03 00:43:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,0,0,0.0,0.0,50-100,凌晨(0-6)
5661,152.0,0.0,江苏省,2025-02-03 00:39:00,2025-02-03 00:39:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,0,0,0.0,0.0,100-200,凌晨(0-6)
5662,228.0,228.0,重庆市,2025-02-03 00:37:00,2025-02-03 00:37:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,1,0,228.0,0.0,200-500,凌晨(0-6)
5663,38.0,38.0,上海市,2025-02-03 00:27:00,2025-02-03 00:27:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,1,0,38.0,0.0,0-50,凌晨(0-6)
5664,76.0,76.0,山东省,2025-02-03 00:11:00,2025-02-03 00:11:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,1,0,76.0,0.0,50-100,凌晨(0-6)
5665,152.0,0.0,湖南省,2025-02-03 00:02:00,2025-02-03 00:02:00,0.0,2025-02-03,0.0,0.0,0,2.0,0.0,0,0,0.0,0.0,100-200,凌晨(0-6)
5666,152.0,0.0,湖南省,2025-02-03 00:00:00,,0.0,2025-02-03,0.0,0.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,凌晨(0-6)
5667,114.0,0.0,上海市,2025-02-02 23:52:00,2025-02-02 23:52:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
5668,38.0,38.0,山东省,2025-02-02 23:46:00,2025-02-02 23:46:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5669,38.0,38.0,福建省,2025-02-02 23:43:00,2025-02-02 23:43:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5670,38.0,0.0,北京市,2025-02-02 23:42:00,2025-02-02 23:42:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
5671,71.0,71.0,山西省,2025-02-02 23:33:00,2025-02-02 23:33:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,1,0,71.0,0.0,50-100,晚上(18-24)
5672,38.0,0.0,浙江省,2025-02-02 23:30:00,,0.0,2025-02-02,23.0,6.0,1,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
5673,114.0,114.0,上海市,2025-02-02 23:30:00,2025-02-02 23:42:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.2,1,0,114.0,0.0,100-200,晚上(18-24)
5674,190.0,0.0,上海市,2025-02-02 23:24:00,2025-02-02 23:25:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.016666666666666666,0,0,0.0,0.0,100-200,晚上(18-24)
5675,76.0,76.0,黑龙江省,2025-02-02 23:19:00,2025-02-02 23:19:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,1,0,76.0,0.0,50-100,晚上(18-24)
5676,152.0,152.0,上海市,2025-02-02 23:10:00,2025-02-02 23:10:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,1,0,152.0,0.0,100-200,晚上(18-24)
5677,38.0,38.0,上海市,2025-02-02 23:10:00,2025-02-02 23:10:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5678,76.0,76.0,上海市,2025-02-02 23:05:00,2025-02-02 23:06:00,0.0,2025-02-02,23.0,6.0,1,2.0,0.016666666666666666,1,0,76.0,0.0,50-100,晚上(18-24)
5679,38.0,38.0,上海市,2025-02-02 22:48:00,2025-02-02 22:48:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5680,38.0,0.0,上海市,2025-02-02 22:39:00,2025-02-02 22:39:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
5681,38.0,0.0,广东省,2025-02-02 22:38:00,,0.0,2025-02-02,22.0,6.0,1,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
5682,38.0,38.0,湖南省,2025-02-02 22:37:00,2025-02-02 22:37:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5683,228.0,228.0,上海市,2025-02-02 22:35:00,2025-02-02 22:35:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,1,0,228.0,0.0,200-500,晚上(18-24)
5684,76.0,76.0,上海市,2025-02-02 22:34:00,2025-02-02 22:35:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.016666666666666666,1,0,76.0,0.0,50-100,晚上(18-24)
5685,228.0,0.0,上海市,2025-02-02 22:34:00,,0.0,2025-02-02,22.0,6.0,1,2.0,-1.0,0,0,0.0,0.0,200-500,晚上(18-24)
5686,38.0,0.0,山西省,2025-02-02 22:31:00,2025-02-02 22:31:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
5687,38.0,0.0,山东省,2025-02-02 22:29:00,2025-02-02 22:29:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
5688,38.0,38.0,江苏省,2025-02-02 22:26:00,2025-02-02 22:26:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5689,38.0,38.0,江苏省,2025-02-02 22:20:00,2025-02-02 22:20:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5690,228.0,0.0,上海市,2025-02-02 22:03:00,2025-02-02 22:03:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,0,0,0.0,0.0,200-500,晚上(18-24)
5691,76.0,76.0,浙江省,2025-02-02 22:02:00,2025-02-02 22:02:00,0.0,2025-02-02,22.0,6.0,1,2.0,0.0,1,0,76.0,0.0,50-100,晚上(18-24)
5692,76.0,0.0,上海市,2025-02-02 21:50:00,2025-02-02 21:50:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
5693,228.0,0.0,广东省,2025-02-02 21:47:00,2025-02-02 21:47:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,0,0,0.0,0.0,200-500,晚上(18-24)
5694,38.0,0.0,四川省,2025-02-02 21:46:00,2025-02-02 21:47:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,晚上(18-24)
5695,76.0,0.0,上海市,2025-02-02 21:45:00,2025-02-02 21:45:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
5696,38.0,0.0,江苏省,2025-02-02 21:44:00,2025-02-02 21:45:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,晚上(18-24)
5697,38.0,0.0,四川省,2025-02-02 21:39:00,2025-02-02 21:39:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
5698,228.0,0.0,湖南省,2025-02-02 21:31:00,2025-02-02 21:31:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,0,0,0.0,0.0,200-500,晚上(18-24)
5699,76.0,76.0,四川省,2025-02-02 21:28:00,2025-02-02 21:28:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,1,0,76.0,0.0,50-100,晚上(18-24)
5700,38.0,38.0,河南省,2025-02-02 21:26:00,2025-02-02 21:26:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5701,114.0,114.0,上海市,2025-02-02 21:19:00,2025-02-02 21:20:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.016666666666666666,1,0,114.0,0.0,100-200,晚上(18-24)
5702,152.0,76.0,四川省,2025-02-02 21:18:00,2025-02-02 21:18:00,76.0,2025-02-02,21.0,6.0,1,2.0,0.0,1,1,0.0,1.0,100-200,晚上(18-24)
5703,38.0,38.0,上海市,2025-02-02 21:09:00,2025-02-02 21:09:00,0.0,2025-02-02,21.0,6.0,1,2.0,0.0,1,0,38.0,0.0,0-50,晚上(18-24)
5704,152.0,0.0,四川省,2025-02-02 21:04:00,,0.0,2025-02-02,21.0,6.0,1,2.0,-1.0,0,0,0.0,0.0,100-200,晚上(18-24)
5705,76.0,76.0,四川省,2025-02-02 20:45:00,2025-02-02 20:45:00,0.0,2025-02-02,20.0,6.0,1,2.0,0.0,1,0,76.0,0.0,50-100,晚上(18-24)
5706,38.0,0.0,四川省,2025-02-02 20:44:00,2025-02-02 20:44:00,0.0,2025-02-02,20.0,6.0,1,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
5707,760.0,0.0,上海市,2025-02-02 20:43:00,2025-02-02 20:43:00,0.0,2025-02-02,20.0,6.0,1,2.0,0.0,0,0,0.0,0.0,500-1000,晚上(18-24)
5708,76.0,76.0,四川省,2025-02-02 20:40:00,2025-02-02 20:40:00,0.0,2025-02-02,20.0,6.0,1,2.0,0.0,1,0,76.0,0.0,50-100,晚上(18-24)
5709,76.0,76.0,北京市,2025-02-02 20:36:00,2025-02-02 20:37:00,0.0,2025-02-02,20.0,6.0,1,2.0,0.016666666666666666,1,0,76.0,0.0,50-100,晚上(18-24)
5710,152.0,76.0,四川省,2025-02-02 20:33:00,2025-02-02 21:15:00,76.0,2025-02-02,20.0,6.0,1,2.0,0.7,1,1,0.0,1.0,100-200,晚上(18-24)
5711,76.0,76.0,上海市,2025-02-02 20:20:00,2025-02-02 20:20:00,0.0,2025-02-02,20.0,6.0,1,2.0,0.0,1,0,76.0,0.0,50-100,晚上(18-24)
5712,71.0,71.0,上海市,2025-02-02 20:12:00,2025-02-02 21:43:00,0.0,2025-02-02,20.0,6.0,1,2.0,1.5166666666666666,1,0,71.0,0.0,50-100,晚上(18-24)
